lag,K_tau6,tail_tau6,K_tau18,tail_tau18,K_tau40,tail_tau40
25.651302605210418,-0.013191006122015852,0.05052468080841299,0.15432912084541411,2.2620544466977135,-0.3082847988923585,6.088589179032938
25.811623246492985,-0.012557892775642558,0.0484606408166167,0.15688066419448563,2.2371077705422104,-0.3036489980880033,6.039536369655755
25.97194388777555,-0.011903629650227862,0.04649979733558503,0.15918141262725705,2.21177213312163,-0.2988929991827761,5.9912364099546895
26.132264529058116,-0.011232135679012286,0.04464522696851165,0.1612327767165504,2.1860876289658138,-0.2940202241930733,5.943708295856425
26.29258517034068,-0.010547200089109664,0.04289938842998484,0.16303646919285292,2.1600941022396087,-0.2890341282732343,5.896970472011431
26.452905811623246,-0.009852472828309285,0.04126414410794724,0.1645944973633074,2.1338310989084537,-0.2839381976621084,5.851040826645872
26.61322645290581,-0.009151456090012907,0.03974078307241041,0.16590915527821873,2.1073378201395943,-0.27873594762992115,5.805936686742703
26.773547094188377,-0.008447496915669593,0.03833004535652402,0.16698301565980872,2.080653076978229,-0.2734309204265035,5.761674813551807
26.93386773547094,-0.007743780850505307,0.037032147339195375,0.16781892160800232,2.0538152463355193,-0.26802668323193396,5.718271398428886
27.094188376753507,-0.007043326625065062,0.03584680806259653,0.16841997809805906,2.0268622283230084,-0.2625268261106337,5.675742059002628
27.25450901803607,-0.006348981832097529,0.03477327632254343,0.16878954328487505,1.9998314049656594,-0.2569349599699515,5.634101835669515
27.414829659318634,-0.005663419565609537,0.033810358374831456,0.1689312196287748,1.972759600323283,-0.25125471452425224,5.593365188415472
27.5751503006012,-0.004989135986499557,0.0329564461061253,0.16884884485758087,1.9456830420478233,-0.24548973626552592,5.553545993963385
27.735470941883765,-0.0043284487770399015,0.03220954552387766,0.16854648277970666,1.918637324401548,-0.2396436864415117,5.514657543245386
27.895791583166332,-0.003683496444611824,0.03156730542594966,0.16802841396295015,1.8916573727588495,-0.23372023904232472,5.476712539198585
28.056112224448896,-0.003056238433499971,0.03102704611708299,0.1672991262935845,1.8647774096120335,-0.2277230787965621,5.439723094882844
28.216432865731463,-0.002448456002215215,0.03058578804608377,0.16636330543024075,1.8380309220991013,-0.2216558991778453,5.403700731918962
28.376753507014026,-0.0018617538227307419,0.0302402802444849,0.16522582516695936,1.8114506310692657,-0.21552240042275436,5.368656379245568
28.537074148296593,-0.001297562257175523,0.02998702845451245,0.16389173771965307,1.7850684616995973,-0.20932628756108212,5.334600372192755
28.697394789579157,-0.0007571402669254619,0.029822322841358065,0.16236626395007242,1.758915515673968,-0.2030712684593355,5.3015424518704775
28.857715430861724,-0.00024157890865168387,0.0297422651920132,0.16065478354119841,1.7330220449331846,-0.19676105187838744,5.269491764869457
29.018036072144287,0.00024819462827694076,0.02970300478825139,0.15876282513780465,1.7074174270030043,-0.1903993455461748,5.238456863272297
29.17835671342685,0.0007114124885998723,0.029626082374072885,0.15669605646573403,1.6821301419045245,-0.18398985424631642,5.2084457049722985
29.338677354709418,0.0011474611675067665,0.029477074465767746,0.1544602744432251,1.6571877506492971,-0.17753627792351914,5.179465654297362
29.49899799599198,0.0015558761214238407,0.029260374081885532,0.15206139529739635,1.6326168753193877,-0.1710423098066122,5.151523482936229
29.65931863727455,0.0019363360175642407,0.02898043723707687,0.14950544469875898,1.6084431807305173,-0.16451163455004716,5.124625371164152
29.819639278557112,0.0022886566658108093,0.028641760468870455,0.14679854792638045,1.5846913576743942,-0.15794792639467373,5.098776909364976
29.97995991983968,0.002612784675601585,0.02824885935933839,0.14394692007605234,1.5613851077343188,-0.1513548473485911,5.073983099846478
30.140280561122243,0.0029087908794522156,0.027806248092400215,0.14095685632354873,1.538547129666215,-0.144736045388859,5.050248358945681
30.30060120240481,0.003176863563588182,0.02731842008093404,0.13783472225476903,1.5161991073352876,-0.13809515268482747,5.027576519420736
30.460921843687373,0.003417301544884589,0.026789829691477314,0.13458694427426804,1.4943616991966875,-0.13143578384383886,5.005970833125852
30.62124248496994,0.003630507131933732,0.026224875088125137,0.13122000010336687,1.4730545293066966,-0.12476153418002571,4.985433973965623
30.781563126252504,0.003816979006591227,0.025627882211289477,0.12774040937872636,1.4522961798492142,-0.11807597800692222,4.965968041124986
30.941883767535067,0.00397730506080324,0.0250030899012779,0.12415472436193718,1.432104185160584,-0.11138266695457837,4.947574562570958
31.102204408817634,0.004112155221898079,0.024354636171201635,0.12046952077035168,1.4124950272341479,-0.10468512831185373,4.930254498822146
31.262525050100198,0.0042222742978490525,0.023686545628536542,0.11669138873904263,1.3934841326842968,-0.09798686339455169,4.914008246981953
31.422845691382765,0.004308474872289539,0.023002718039747874,0.1128269239234252,1.375085871148227,-0.09129134594002569,4.898835645031285
31.58316633266533,0.004371630277297166,0.02230691802775696,0.10888271875172938,1.3573135551021225,-0.08460202052888528,4.884735976376463
