update_speed,epsilon,throughput_burden,failure_boundary
13.136871508379889,0.0010413819907648435,1041.2058321361928,240.0
13.245810055865922,0.0010413819907648435,1049.8401139676434,240.0
13.354748603351954,0.0010413819907648435,1058.4743957990938,240.0
13.463687150837988,0.0010413819907648435,1067.1086776305442,240.0
13.572625698324021,0.0010413819907648435,1075.7429594619946,240.0
13.681564245810055,0.0010413819907648435,1084.3772412934452,240.0
13.790502793296088,0.0010413819907648435,1093.0115231248956,240.0
13.899441340782122,0.0010413819907648435,1101.6458049563462,240.0
14.008379888268156,0.0010413819907648435,1110.2800867877966,240.0
14.11731843575419,0.0010413819907648435,1118.914368619247,240.0
14.226256983240223,0.0010413819907648435,1127.5486504506976,240.0
14.335195530726256,0.0010413819907648435,1136.182932282148,240.0
14.44413407821229,0.0010413819907648435,1144.8172141135983,240.0
14.553072625698324,0.0010413819907648435,1153.451495945049,240.0
14.662011173184357,0.0010413819907648435,1162.0857777764993,240.0
14.77094972067039,0.0010413819907648435,1170.72005960795,240.0
14.879888268156424,0.0010413819907648435,1179.3543414394003,240.0
14.988826815642458,0.0010413819907648435,1187.9886232708507,240.0
15.097765363128492,0.0010413819907648435,1196.6229051023013,240.0
15.206703910614525,0.0010413819907648435,1205.2571869337517,240.0
15.315642458100559,0.0010413819907648435,1213.8914687652023,240.0
15.424581005586592,0.0010413819907648435,1222.5257505966526,240.0
15.533519553072626,0.0010413819907648435,1231.160032428103,240.0
15.642458100558658,0.0010413819907648435,1239.7943142595534,240.0
15.751396648044691,0.0010413819907648435,1248.4285960910038,240.0
15.860335195530725,0.0010413819907648435,1257.0628779224544,240.0
15.969273743016759,0.0010413819907648435,1265.6971597539048,240.0
16.07821229050279,0.0010413819907648435,1274.3314415853552,240.0
16.187150837988824,0.0010413819907648435,1282.9657234168055,240.0
16.296089385474858,0.0010413819907648435,1291.6000052482561,240.0
16.40502793296089,0.0010413819907648435,1300.2342870797065,240.0
16.51396648044693,0.0010413819907648435,1308.8685689111574,240.0
16.622905027932962,0.0010413819907648435,1317.5028507426077,240.0
16.731843575418996,0.0010413819907648435,1326.1371325740583,240.0
16.840782122905026,0.0010413819907648435,1334.7714144055085,240.0
16.94972067039106,0.0010413819907648435,1343.4056962369589,240.0
17.058659217877093,0.0010413819907648435,1352.0399780684095,240.0
17.167597765363126,0.0010413819907648435,1360.6742598998599,240.0
17.27653631284916,0.0010413819907648435,1369.3085417313102,240.0
17.385474860335194,0.0010413819907648435,1377.9428235627609,240.0
17.494413407821227,0.0010413819907648435,1386.5771053942112,240.0
17.60335195530726,0.0010413819907648435,1395.2113872256616,240.0
17.712290502793294,0.0010413819907648435,1403.8456690571122,240.0
17.821229050279328,0.0010413819907648435,1412.4799508885626,240.0
17.93016759776536,0.0010413819907648435,1421.1142327200132,240.0
18.039106145251395,0.0010413819907648435,1429.7485145514636,240.0
18.14804469273743,0.0010413819907648435,1438.382796382914,240.0
18.256983240223462,0.0010413819907648435,1447.0170782143646,240.0
18.365921787709496,0.0010413819907648435,1455.651360045815,240.0
18.47486033519553,0.0010413819907648435,1464.2856418772656,240.0
18.583798882681563,0.0010413819907648435,1472.919923708716,240.0
18.692737430167597,0.0010413819907648435,1481.5542055401663,240.0
