tau,vmax_label,vmax,causal_reach,demand_radius,prediction_burden
0.3378595317725753,robotic link,0.25,0.08446488294314382,0.55,19.505065069182674
0.34448160535117056,robotic link,0.25,0.08612040133779264,0.55,19.366585384950955
0.3511036789297659,robotic link,0.25,0.08777591973244148,0.55,19.22859903412714
0.3577257525083612,robotic link,0.25,0.0894314381270903,0.55,19.091106016711223
0.36434782608695654,robotic link,0.25,0.09108695652173913,0.55,18.954106332703216
0.3709698996655518,robotic link,0.25,0.09274247491638796,0.55,18.81759998210311
0.37759197324414717,robotic link,0.25,0.09439799331103679,0.55,18.68158696491091
0.38421404682274246,robotic link,0.25,0.09605351170568562,0.55,18.546067281126614
0.3908361204013378,robotic link,0.25,0.09770903010033445,0.55,18.411040930750218
0.3974581939799331,robotic link,0.25,0.09936454849498327,0.55,18.276507913781728
0.40408026755852844,robotic link,0.25,0.10102006688963211,0.55,18.14246823022114
0.4107023411371237,robotic link,0.25,0.10267558528428093,0.55,18.00892188006846
0.41732441471571907,robotic link,0.25,0.10433110367892977,0.55,17.875868863323678
0.42394648829431436,robotic link,0.25,0.10598662207357859,0.55,17.743309179986806
0.4305685618729097,robotic link,0.25,0.10764214046822743,0.55,17.611242830057833
0.437190635451505,robotic link,0.25,0.10929765886287625,0.55,17.479669813536766
0.44381270903010034,robotic link,0.25,0.11095317725752508,0.55,17.348590130423602
0.4504347826086957,robotic link,0.25,0.11260869565217392,0.55,17.21800378071834
0.45705685618729097,robotic link,0.25,0.11426421404682274,0.55,17.087910764420982
0.4636789297658863,robotic link,0.25,0.11591973244147158,0.55,16.95831108153153
0.4703010033444816,robotic link,0.25,0.1175752508361204,0.55,16.82920473204998
0.47692307692307695,robotic link,0.25,0.11923076923076924,0.55,16.700591715976334
0.48354515050167224,robotic link,0.25,0.12088628762541806,0.55,16.57247203331059
0.4901672240802676,robotic link,0.25,0.1225418060200669,0.55,16.44484568405275
0.49678929765886287,robotic link,0.25,0.12419732441471572,0.55,16.31771266820282
0.5034113712374582,robotic link,0.25,0.12585284280936454,0.55,16.19107298576079
0.5100334448160535,robotic link,0.25,0.12750836120401338,0.55,16.064926636726664
0.5166555183946488,robotic link,0.25,0.1291638795986622,0.55,15.939273621100439
0.5232775919732442,robotic link,0.25,0.13081939799331105,0.55,15.814113938882118
0.5298996655518394,robotic link,0.25,0.13247491638795986,0.55,15.689447590071705
0.5365217391304348,robotic link,0.25,0.1341304347826087,0.55,15.565274574669193
0.5431438127090301,robotic link,0.25,0.13578595317725753,0.55,15.441594892674585
0.5497658862876255,robotic link,0.25,0.13744147157190637,0.55,15.318408544087879
0.5563879598662207,robotic link,0.25,0.13909698996655517,0.55,15.195715528909076
0.563010033444816,robotic link,0.25,0.140752508361204,0.55,15.073515847138177
0.5696321070234114,robotic link,0.25,0.14240802675585285,0.55,14.951809498775184
0.5762541806020067,robotic link,0.25,0.14406354515050168,0.55,14.830596483820093
0.582876254180602,robotic link,0.25,0.1457190635451505,0.55,14.709876802272907
0.5894983277591973,robotic link,0.25,0.14737458193979933,0.55,14.589650454133624
0.5961204013377926,robotic link,0.25,0.14903010033444816,0.55,14.469917439402247
0.602742474916388,robotic link,0.25,0.150685618729097,0.55,14.35067775807877
0.6093645484949832,robotic link,0.25,0.1523411371237458,0.55,14.2319314101632
0.6159866220735786,robotic link,0.25,0.15399665551839464,0.55,14.113678395655532
0.6226086956521739,robotic link,0.25,0.15565217391304348,0.55,13.995918714555769
0.6292307692307693,robotic link,0.25,0.15730769230769232,0.55,13.878652366863907
0.6358528428093645,robotic link,0.25,0.15896321070234112,0.55,13.761879352579955
0.6424749163879598,robotic link,0.25,0.16061872909698996,0.55,13.645599671703902
0.6490969899665552,robotic link,0.25,0.1622742474916388,0.55,13.529813324235752
0.6557190635451505,robotic link,0.25,0.16392976588628763,0.55,13.414520310175506
0.6623411371237459,robotic link,0.25,0.16558528428093647,0.55,13.299720629523163
0.6689632107023411,robotic link,0.25,0.16724080267558528,0.55,13.185414282278726
0.6755852842809364,robotic link,0.25,0.1688963210702341,0.55,13.071601268442189
0.6822073578595318,robotic link,0.25,0.17055183946488295,0.55,12.95828158801356
0.6888294314381271,robotic link,0.25,0.17220735785953178,0.55,12.845455240992832
0.6954515050167224,robotic link,0.25,0.1738628762541806,0.55,12.733122227380008
0.7020735785953177,robotic link,0.25,0.17551839464882943,0.55,12.621282547175088
0.7086956521739131,robotic link,0.25,0.17717391304347826,0.55,12.509936200378073
0.7153177257525084,robotic link,0.25,0.1788294314381271,0.55,12.39908318698896
0.7219397993311036,robotic link,0.25,0.1804849498327759,0.55,12.288723507007756
0.728561872909699,robotic link,0.25,0.18214046822742475,0.55,12.17885716043445
0.7351839464882943,robotic link,0.25,0.18379598662207358,0.55,12.06948414726905
0.7418060200668897,robotic link,0.25,0.18545150501672242,0.55,11.960604467511553
0.7484280936454849,robotic link,0.25,0.18710702341137123,0.55,11.852218121161961
0.7550501672240802,robotic link,0.25,0.18876254180602006,0.55,11.744325108220272
0.7616722408026756,robotic link,0.25,0.1904180602006689,0.55,11.636925428686485
0.7682943143812709,robotic link,0.25,0.19207357859531773,0.55,11.530019082560603
0.7749163879598662,robotic link,0.25,0.19372909698996654,0.55,11.423606069842622
0.7815384615384615,robotic link,0.25,0.19538461538461538,0.55,11.317686390532549
0.7881605351170569,robotic link,0.25,0.19704013377926421,0.55,11.212260044630376
0.7947826086956522,robotic link,0.25,0.19869565217391305,0.55,11.107327032136107
0.8014046822742474,robotic link,0.25,0.20035117056856186,0.55,11.002887353049744
0.8080267558528428,robotic link,0.25,0.2020066889632107,0.55,10.898941007371285
0.8146488294314381,robotic link,0.25,0.20366220735785953,0.55,10.795487995100727
0.8212709030100335,robotic link,0.25,0.20531772575250837,0.55,10.692528316238073
0.8278929765886287,robotic link,0.25,0.20697324414715718,0.55,10.590061970783328
0.834515050167224,robotic link,0.25,0.208628762541806,0.55,10.488088958736482
0.8411371237458194,robotic link,0.25,0.21028428093645485,0.55,10.386609280097542
0.8477591973244147,robotic link,0.25,0.21193979933110368,0.55,10.285622934866502
0.85438127090301,robotic link,0.25,0.2135953177257525,0.55,10.185129923043371
0.8610033444816053,robotic link,0.25,0.21525083612040133,0.55,10.085130244628141
0.8676254180602007,robotic link,0.25,0.21690635451505016,0.55,9.985623899620814
0.874247491638796,robotic link,0.25,0.218561872909699,0.55,9.88661088802139
0.8808695652173913,robotic link,0.25,0.22021739130434784,0.55,9.78809120982987
0.8874916387959866,robotic link,0.25,0.22187290969899665,0.55,9.690064865046255
0.8941137123745819,robotic link,0.25,0.22352842809364548,0.55,9.592531853670543
0.9007357859531773,robotic link,0.25,0.22518394648829432,0.55,9.495492175702735
0.9073578595317726,robotic link,0.25,0.22683946488294315,0.55,9.39894583114283
0.9139799331103678,robotic link,0.25,0.22849498327759196,0.55,9.302892819990829
0.9206020066889632,robotic link,0.25,0.2301505016722408,0.55,9.207333142246732
0.9272240802675585,robotic link,0.25,0.23180602006688963,0.55,9.11226679791054
0.9338461538461539,robotic link,0.25,0.23346153846153847,0.55,9.01769378698225
0.9404682274247491,robotic link,0.25,0.23511705685618728,0.55,8.923614109461866
0.9470903010033445,robotic link,0.25,0.23677257525083611,0.55,8.830027765349385
0.9537123745819398,robotic link,0.25,0.23842809364548495,0.55,8.736934754644805
0.9603344481605351,robotic link,0.25,0.2400836120401338,0.55,8.644335077348131
0.9669565217391304,robotic link,0.25,0.2417391304347826,0.55,8.552228733459362
0.9735785953177257,robotic link,0.25,0.24339464882943143,0.55,8.460615722978494
0.9802006688963211,robotic link,0.25,0.24505016722408027,0.55,8.369496045905532
0.9868227424749164,robotic link,0.25,0.2467056856187291,0.55,8.27886970224047
0.9934448160535116,robotic link,0.25,0.2483612040133779,0.55,8.188736691983314
1.000066889632107,robotic link,0.25,0.25001672240802675,0.55,8.099097015134062
1.0066889632107023,robotic link,0.25,0.2516722408026756,0.55,8.009950671692714
1.0133110367892977,robotic link,0.25,0.2533277591973244,0.55,7.921297661659267
1.0199331103678928,robotic link,0.25,0.2549832775919732,0.55,7.833137985033729
1.0265551839464884,robotic link,0.25,0.2566387959866221,0.55,7.7454716418160885
1.0331772575250835,robotic link,0.25,0.2582943143812709,0.55,7.658298632006358
1.0397993311036788,robotic link,0.25,0.2599498327759197,0.55,7.571618955604528
1.0464214046822742,robotic link,0.25,0.26160535117056855,0.55,7.485432612610601
1.0530434782608695,robotic link,0.25,0.2632608695652174,0.55,7.399739603024578
1.0596655518394649,robotic link,0.25,0.2649163879598662,0.55,7.314539926846459
1.0662876254180602,robotic link,0.25,0.26657190635451505,0.55,7.229833584076243
1.0729096989966556,robotic link,0.25,0.2682274247491639,0.55,7.145620574713931
1.079531772575251,robotic link,0.25,0.2698829431438127,0.55,7.061900898759522
1.0861538461538462,robotic link,0.25,0.27153846153846156,0.55,6.9786745562130195
1.0927759197324414,robotic link,0.25,0.27319397993311034,0.55,6.895941547074421
1.0993979933110367,robotic link,0.25,0.2748494983277592,0.55,6.813701871343723
1.106020066889632,robotic link,0.25,0.276505016722408,0.55,6.731955529020931
1.1126421404682274,robotic link,0.25,0.27816053511705685,0.55,6.650702520106042
1.1192642140468227,robotic link,0.25,0.2798160535117057,0.55,6.569942844599057
1.125886287625418,robotic link,0.25,0.2814715719063545,0.55,6.489676502499973
1.1325083612040134,robotic link,0.25,0.28312709030100336,0.55,6.4099034938087955
1.1391304347826088,robotic link,0.25,0.2847826086956522,0.55,6.33062381852552
1.145752508361204,robotic link,0.25,0.286438127090301,0.55,6.251837476650152
1.1523745819397992,robotic link,0.25,0.2880936454849498,0.55,6.173544468182686
1.1589966555183946,robotic link,0.25,0.28974916387959865,0.55,6.095744793123122
1.16561872909699,robotic link,0.25,0.2914046822742475,0.55,6.018438451471463
1.1722408026755853,robotic link,0.25,0.2930602006688963,0.55,5.941625443227707
1.1788628762541806,robotic link,0.25,0.29471571906354516,0.55,5.865305768391854
1.185484949832776,robotic link,0.25,0.296371237458194,0.55,5.789479426963905
1.1921070234113713,robotic link,0.25,0.29802675585284283,0.55,5.71414641894386
1.1987290969899664,robotic link,0.25,0.2996822742474916,0.55,5.639306744331722
1.2053511705685618,robotic link,0.25,0.30133779264214045,0.55,5.564960403127485
1.2119732441471571,robotic link,0.25,0.3029933110367893,0.55,5.491107395331151
1.2185953177257525,robotic link,0.25,0.3046488294314381,0.55,5.417747720942722
1.2252173913043478,robotic link,0.25,0.30630434782608695,0.55,5.344881379962195
1.2318394648829432,robotic link,0.25,0.3079598662207358,0.55,5.272508372389573
1.2384615384615385,robotic link,0.25,0.3096153846153846,0.55,5.200628698224853
1.2450836120401338,robotic link,0.25,0.31127090301003346,0.55,5.129242357468039
1.251705685618729,robotic link,0.25,0.31292642140468224,0.55,5.058349350119129
1.2583277591973243,robotic link,0.25,0.3145819397993311,0.55,4.987949676178122
1.2649498327759197,robotic link,0.25,0.3162374581939799,0.55,4.9180433356450175
1.271571906354515,robotic link,0.25,0.31789297658862875,0.55,4.848630328519818
1.2781939799331103,robotic link,0.25,0.3195484949832776,0.55,4.779710654802521
1.2848160535117057,robotic link,0.25,0.3212040133779264,0.55,4.7112843144931285
1.291438127090301,robotic link,0.25,0.32285953177257526,0.55,4.643351307591639
1.2980602006688964,robotic link,0.25,0.3245150501672241,0.55,4.575911634098054
1.3046822742474917,robotic link,0.25,0.32617056856187293,0.55,4.508965294012373
1.3113043478260868,robotic link,0.25,0.3278260869565217,0.55,4.442512287334596
1.3179264214046822,robotic link,0.25,0.32948160535117055,0.55,4.376552614064723
1.3245484949832775,robotic link,0.25,0.3311371237458194,0.55,4.311086274202752
1.3311705685618729,robotic link,0.25,0.3327926421404682,0.55,4.246113267748685
1.3377926421404682,robotic link,0.25,0.33444816053511706,0.55,4.181633594702522
1.3444147157190636,robotic link,0.25,0.3361036789297659,0.55,4.117647255064263
1.351036789297659,robotic link,0.25,0.33775919732441473,0.55,4.054154248833907
1.3576588628762543,robotic link,0.25,0.33941471571906356,0.55,3.991154576011455
1.3642809364548494,robotic link,0.25,0.34107023411371235,0.55,3.9286482365969086
1.3709030100334447,robotic link,0.25,0.3427257525083612,0.55,3.8666352305902643
1.37752508361204,robotic link,0.25,0.34438127090301,0.55,3.8051155579915235
1.3841471571906354,robotic link,0.25,0.34603678929765885,0.55,3.7440892188006867
1.3907692307692308,robotic link,0.25,0.3476923076923077,0.55,3.683556213017753
1.397391304347826,robotic link,0.25,0.3493478260869565,0.55,3.6235165406427234
1.4040133779264214,robotic link,0.25,0.35100334448160536,0.55,3.563970201675598
1.4106354515050168,robotic link,0.25,0.3526588628762542,0.55,3.5049171961163754
1.417257525083612,robotic link,0.25,0.354314381270903,0.55,3.4463575239650592
1.4238795986622073,robotic link,0.25,0.3559698996655518,0.55,3.3882911852216444
1.4305016722408026,robotic link,0.25,0.35762541806020065,0.55,3.3307181798861336
1.437123745819398,robotic link,0.25,0.3592809364548495,0.55,3.2736385079585255
1.4437458193979933,robotic link,0.25,0.3609364548494983,0.55,3.2170521694388223
1.4503678929765886,robotic link,0.25,0.36259197324414716,0.55,3.1609591643270223
1.456989966555184,robotic link,0.25,0.364247491638796,0.55,3.1053594926231263
1.4636120401337793,robotic link,0.25,0.36590301003344483,0.55,3.050253154327134
1.4702341137123744,robotic link,0.25,0.3675585284280936,0.55,2.995640149439047
1.4768561872909698,robotic link,0.25,0.36921404682274245,0.55,2.941520477958862
1.4834782608695651,robotic link,0.25,0.3708695652173913,0.55,2.8878941398865803
1.4901003344481605,robotic link,0.25,0.3725250836120401,0.55,2.8347611352222026
1.4967224080267558,robotic link,0.25,0.37418060200668896,0.55,2.782121463965729
1.5033444816053512,robotic link,0.25,0.3758361204013378,0.55,2.729975126117159
1.5099665551839465,robotic link,0.25,0.37749163879598663,0.55,2.6783221216764925
1.5165886287625419,robotic link,0.25,0.37914715719063546,0.55,2.6271624506437297
1.5232107023411372,robotic link,0.25,0.3808026755852843,0.55,2.576496113018871
1.5298327759197323,robotic link,0.25,0.3824581939799331,0.55,2.5263231088019173
1.5364548494983277,robotic link,0.25,0.3841137123745819,0.55,2.4766434379928657
1.543076923076923,robotic link,0.25,0.38576923076923075,0.55,2.427457100591718
1.5496989966555184,robotic link,0.25,0.3874247491638796,0.55,2.3787640965984735
1.5563210702341137,robotic link,0.25,0.3890802675585284,0.55,2.330564426013133
1.562943143812709,robotic link,0.25,0.39073578595317726,0.55,2.2828580888356966
1.5695652173913044,robotic link,0.25,0.3923913043478261,0.55,2.2356450850661638
1.5761872909698997,robotic link,0.25,0.39404682274247493,0.55,2.188925414704534
1.5828093645484949,robotic link,0.25,0.3957023411371237,0.55,2.14269907775081
1.5894314381270902,robotic link,0.25,0.39735785953177255,0.55,2.0969660742049885
1.5960535117056855,robotic link,0.25,0.3990133779264214,0.55,2.0517264040670704
1.602675585284281,robotic link,0.25,0.4006688963210702,0.55,2.006980067337056
1.6092976588628762,robotic link,0.25,0.40232441471571906,0.55,1.9627270640149452
1.6159197324414716,robotic link,0.25,0.4039799331103679,0.55,1.9189673941007381
1.622541806020067,robotic link,0.25,0.40563545150501673,0.55,1.8757010575944348
1.6291638795986623,robotic link,0.25,0.40729096989966557,0.55,1.8329280544960354
1.6357859531772574,robotic link,0.25,0.40894648829431435,0.55,1.7906483848055412
1.6424080267558527,robotic link,0.25,0.4106020066889632,0.55,1.748862048522949
1.649030100334448,robotic link,0.25,0.412257525083612,0.55,1.7075690456482606
1.6556521739130434,robotic link,0.25,0.41391304347826086,0.55,1.666769376181476
1.6622742474916388,robotic link,0.25,0.4155685618729097,0.55,1.6264630401225948
1.6688963210702341,robotic link,0.25,0.41722408026755853,0.55,1.5866500374716177
1.6755183946488295,robotic link,0.25,0.41887959866220736,0.55,1.5473303682285442
1.6821404682274248,robotic link,0.25,0.4205351170568562,0.55,1.5085040323933743
1.68876254180602,robotic link,0.25,0.422190635451505,0.55,1.4701710299661097
1.6953846153846153,robotic link,0.25,0.4238461538461538,0.55,1.4323313609467472
1.7020066889632106,robotic link,0.25,0.42550167224080265,0.55,1.3949850253352887
1.708628762541806,robotic link,0.25,0.4271571906354515,0.55,1.3581320231317335
1.7152508361204013,robotic link,0.25,0.4288127090301003,0.55,1.3217723543360824
1.7218729096989966,robotic link,0.25,0.43046822742474916,0.55,1.285906018948335
1.728494983277592,robotic link,0.25,0.432123745819398,0.55,1.2505330169684912
1.7351170568561873,robotic link,0.25,0.43377926421404683,0.55,1.2156533483965513
1.7417391304347827,robotic link,0.25,0.43543478260869567,0.55,1.1812670132325147
1.7483612040133778,robotic link,0.25,0.43709030100334445,0.55,1.147374011476383
1.7549832775919731,robotic link,0.25,0.4387458193979933,0.55,1.1139743431281544
1.7616053511705685,robotic link,0.25,0.4404013377926421,0.55,1.081068008187829
1.7682274247491638,robotic link,0.25,0.44205685618729096,0.55,1.0486550066554075
1.7748494983277592,robotic link,0.25,0.4437123745819398,0.55,1.01673533853089
1.7814715719063545,robotic link,0.25,0.44536789297658863,0.55,0.9853090038142758
1.7880936454849499,robotic link,0.25,0.44702341137123747,0.55,0.9543760025055654
1.7947157190635452,robotic link,0.25,0.4486789297658863,0.55,0.9239363346047589
1.8013377926421403,robotic link,0.25,0.4503344481605351,0.55,0.893990000111857
1.8079598662207357,robotic link,0.25,0.4519899665551839,0.55,0.8645369990268579
1.814581939799331,robotic link,0.25,0.45364548494983276,0.55,0.8355773313497623
1.8212040133779264,robotic link,0.25,0.4553010033444816,0.55,0.8071109970805705
1.8278260869565217,robotic link,0.25,0.45695652173913043,0.55,0.7791379962192825
1.834448160535117,robotic link,0.25,0.45861204013377926,0.55,0.7516583287658982
1.8410702341137124,robotic link,0.25,0.4602675585284281,0.55,0.7246719947204177
1.8476923076923077,robotic link,0.25,0.46192307692307694,0.55,0.6981789940828408
1.8543143812709029,robotic link,0.25,0.4635785953177257,0.55,0.6721793268531685
1.8609364548494982,robotic link,0.25,0.46523411371237455,0.55,0.646672993031399
1.8675585284280936,robotic link,0.25,0.4668896321070234,0.55,0.6216599926175332
1.874180602006689,robotic link,0.25,0.4685451505016722,0.55,0.5971403256115713
1.8808026755852842,robotic link,0.25,0.47020066889632106,0.55,0.5731139920135129
1.8874247491638796,robotic link,0.25,0.4718561872909699,0.55,0.5495809918233583
1.894046822742475,robotic link,0.25,0.47351170568561873,0.55,0.5265413250411075
1.9006688963210703,robotic link,0.25,0.47516722408026757,0.55,0.5039949916667603
1.9072909698996654,robotic link,0.25,0.47682274247491635,0.55,0.48194199170031765
1.9139130434782607,robotic link,0.25,0.4784782608695652,0.55,0.4603823251417779
1.920535117056856,robotic link,0.25,0.480133779264214,0.55,0.4393159919911419
1.9271571906354514,robotic link,0.25,0.48178929765886286,0.55,0.4187429922484096
1.9337792642140468,robotic link,0.25,0.4834448160535117,0.55,0.398663325913581
1.9404013377926421,robotic link,0.25,0.48510033444816053,0.55,0.37907699298665615
1.9470234113712375,robotic link,0.25,0.48675585284280937,0.55,0.35998399346763504
1.9536454849498328,robotic link,0.25,0.4884113712374582,0.55,0.34138432735651764
1.9602675585284282,robotic link,0.25,0.49006688963210704,0.55,0.323277994653304
1.9668896321070233,robotic link,0.25,0.4917224080267558,0.55,0.3056649953579946
1.9735117056856186,robotic link,0.25,0.49337792642140466,0.55,0.2885453294705883
1.980133779264214,robotic link,0.25,0.4950334448160535,0.55,0.27191899699108574
1.9867558528428093,robotic link,0.25,0.49668896321070233,0.55,0.2557859979194869
1.9933779264214047,robotic link,0.25,0.49834448160535116,0.55,0.2401463322557918
2.0,robotic link,0.25,0.5,0.55,0.2250000000000004
0.02,biological/diffusive,0.06,0.0012,0.55,27.106329600000006
0.026622073578595317,biological/diffusive,0.06,0.001597324414715719,0.55,27.067094513018873
0.03324414715719064,biological/diffusive,0.06,0.0019946488294314384,0.55,27.027887842042038
0.039866220735785954,biological/diffusive,0.06,0.0023919732441471573,0.55,26.988709587069497
0.04648829431438127,biological/diffusive,0.06,0.002789297658862876,0.55,26.949559748101258
0.05311036789297659,biological/diffusive,0.06,0.003186622073578595,0.55,26.91043832513731
0.059732441471571904,biological/diffusive,0.06,0.003583946488294314,0.55,26.871345318177656
0.06635451505016722,biological/diffusive,0.06,0.003981270903010033,0.55,26.832280727222297
0.07297658862876254,biological/diffusive,0.06,0.004378595317725752,0.55,26.79324455227123
0.07959866220735785,biological/diffusive,0.06,0.004775919732441471,0.55,26.75423679332446
0.08622073578595318,biological/diffusive,0.06,0.0051732441471571905,0.55,26.715257450381998
0.0928428093645485,biological/diffusive,0.06,0.00557056856187291,0.55,26.676306523443817
0.09946488294314382,biological/diffusive,0.06,0.005967892976588629,0.55,26.637384012509933
0.10608695652173913,biological/diffusive,0.06,0.006365217391304348,0.55,26.59848991758034
0.11270903010033445,biological/diffusive,0.06,0.006762541806020067,0.55,26.55962423865505
0.11933110367892977,biological/diffusive,0.06,0.0071598662207357855,0.55,26.52078697573405
0.12595317725752508,biological/diffusive,0.06,0.007557190635451505,0.55,26.481978128817357
0.1325752508361204,biological/diffusive,0.06,0.007954515050167223,0.55,26.443197697904953
0.13919732441471572,biological/diffusive,0.06,0.008351839464882943,0.55,26.40444568299684
0.14581939799331103,biological/diffusive,0.06,0.008749163879598662,0.55,26.365722084093026
0.15244147157190635,biological/diffusive,0.06,0.009146488294314381,0.55,26.3270269011935
0.15906354515050167,biological/diffusive,0.06,0.009543812709030099,0.55,26.288360134298273
0.16568561872909698,biological/diffusive,0.06,0.009941137123745818,0.55,26.249721783407352
0.1723076923076923,biological/diffusive,0.06,0.010338461538461538,0.55,26.211111848520716
0.17892976588628762,biological/diffusive,0.06,0.010735785953177257,0.55,26.172530329638374
0.18555183946488293,biological/diffusive,0.06,0.011133110367892976,0.55,26.133977226760326
0.19217391304347825,biological/diffusive,0.06,0.011530434782608694,0.55,26.09545253988658
0.19879598662207357,biological/diffusive,0.06,0.011927759197324413,0.55,26.056956269017135
0.20541806020066888,biological/diffusive,0.06,0.012325083612040133,0.55,26.018488414151975
0.2120401337792642,biological/diffusive,0.06,0.012722408026755852,0.55,25.98004897529111
0.21866220735785952,biological/diffusive,0.06,0.013119732441471571,0.55,25.94163795243454
0.22528428093645483,biological/diffusive,0.06,0.013517056856187289,0.55,25.903255345582267
0.23190635451505015,biological/diffusive,0.06,0.013914381270903008,0.55,25.864901154734284
0.23852842809364547,biological/diffusive,0.06,0.014311705685618728,0.55,25.826575379890613
0.24515050167224078,biological/diffusive,0.06,0.014709030100334447,0.55,25.788278021051223
0.25177257525083613,biological/diffusive,0.06,0.015106354515050166,0.55,25.75000907821613
0.2583946488294314,biological/diffusive,0.06,0.015503678929765884,0.55,25.711768551385337
0.26501672240802676,biological/diffusive,0.06,0.015901003344481607,0.55,25.673556440558833
0.2716387959866221,biological/diffusive,0.06,0.016298327759197324,0.55,25.635372745736625
0.2782608695652174,biological/diffusive,0.06,0.016695652173913042,0.55,25.597217466918725
0.28488294314381274,biological/diffusive,0.06,0.017092976588628763,0.55,25.559090604105105
0.29150501672240803,biological/diffusive,0.06,0.01749030100334448,0.55,25.520992157295787
0.2981270903010034,biological/diffusive,0.06,0.017887625418060202,0.55,25.482922126490756
0.30474916387959866,biological/diffusive,0.06,0.01828494983277592,0.55,25.444880511690027
0.311371237458194,biological/diffusive,0.06,0.01868227424749164,0.55,25.406867312893592
0.3179933110367893,biological/diffusive,0.06,0.019079598662207358,0.55,25.368882530101462
0.32461538461538464,biological/diffusive,0.06,0.01947692307692308,0.55,25.330926163313617
0.33123745819397993,biological/diffusive,0.06,0.019874247491638793,0.55,25.292998212530065
0.3378595317725753,biological/diffusive,0.06,0.020271571906354514,0.55,25.25509867775081
0.34448160535117056,biological/diffusive,0.06,0.020668896321070232,0.55,25.21722755897585
0.3511036789297659,biological/diffusive,0.06,0.021066220735785953,0.55,25.1793848562052
0.3577257525083612,biological/diffusive,0.06,0.02146354515050167,0.55,25.141570569438827
0.36434782608695654,biological/diffusive,0.06,0.021860869565217392,0.55,25.103784698676755
0.3709698996655518,biological/diffusive,0.06,0.02225819397993311,0.55,25.066027243918974
0.37759197324414717,biological/diffusive,0.06,0.02265551839464883,0.55,25.02829820516549
0.38421404682274246,biological/diffusive,0.06,0.023052842809364548,0.55,24.990597582416306
0.3908361204013378,biological/diffusive,0.06,0.02345016722408027,0.55,24.95292537567142
0.3974581939799331,biological/diffusive,0.06,0.023847491638795983,0.55,24.915281584930828
0.40408026755852844,biological/diffusive,0.06,0.024244816053511704,0.55,24.87766621019452
0.4107023411371237,biological/diffusive,0.06,0.024642140468227422,0.55,24.840079251462516
0.41732441471571907,biological/diffusive,0.06,0.025039464882943143,0.55,24.802520708734804
0.42394648829431436,biological/diffusive,0.06,0.02543678929765886,0.55,24.764990582011386
0.4305685618729097,biological/diffusive,0.06,0.025834113712374582,0.55,24.727488871292273
0.437190635451505,biological/diffusive,0.06,0.0262314381270903,0.55,24.69001557657745
0.44381270903010034,biological/diffusive,0.06,0.02662876254180602,0.55,24.652570697866917
0.4504347826086957,biological/diffusive,0.06,0.02702608695652174,0.55,24.615154235160684
0.45705685618729097,biological/diffusive,0.06,0.027423411371237456,0.55,24.577766188458742
0.4636789297658863,biological/diffusive,0.06,0.027820735785953177,0.55,24.5404065577611
0.4703010033444816,biological/diffusive,0.06,0.028218060200668894,0.55,24.503075343067756
0.47692307692307695,biological/diffusive,0.06,0.028615384615384615,0.55,24.4657725443787
0.48354515050167224,biological/diffusive,0.06,0.029012709030100333,0.55,24.42849816169395
0.4901672240802676,biological/diffusive,0.06,0.029410033444816054,0.55,24.391252195013482
0.49678929765886287,biological/diffusive,0.06,0.029807357859531772,0.55,24.35403464433731
0.5034113712374582,biological/diffusive,0.06,0.03020468227424749,0.55,24.31684550966545
0.5100334448160535,biological/diffusive,0.06,0.03060200668896321,0.55,24.27968479099787
0.5166555183946488,biological/diffusive,0.06,0.03099933110367893,0.55,24.24255248833459
0.5232775919732442,biological/diffusive,0.06,0.03139665551839465,0.55,24.2054486016756
0.5298996655518394,biological/diffusive,0.06,0.03179397993311037,0.55,24.168373131020907
0.5365217391304348,biological/diffusive,0.06,0.032191304347826084,0.55,24.13132607637051
0.5431438127090301,biological/diffusive,0.06,0.03258862876254181,0.55,24.09430743772442
0.5497658862876255,biological/diffusive,0.06,0.032985953177257527,0.55,24.05731721508261
0.5563879598662207,biological/diffusive,0.06,0.03338327759197324,0.55,24.0203554084451
0.563010033444816,biological/diffusive,0.06,0.03378060200668896,0.55,23.983422017811886
0.5696321070234114,biological/diffusive,0.06,0.03417792642140468,0.55,23.946517043182965
0.5762541806020067,biological/diffusive,0.06,0.034575250836120404,0.55,23.909640484558338
0.582876254180602,biological/diffusive,0.06,0.034972575250836115,0.55,23.872792341938016
0.5894983277591973,biological/diffusive,0.06,0.03536989966555184,0.55,23.835972615321985
0.5961204013377926,biological/diffusive,0.06,0.03576722408026756,0.55,23.799181304710242
0.602742474916388,biological/diffusive,0.06,0.03616454849498328,0.55,23.7624184101028
0.6093645484949832,biological/diffusive,0.06,0.03656187290969899,0.55,23.725683931499645
0.6159866220735786,biological/diffusive,0.06,0.03695919732441471,0.55,23.688977868900803
0.6226086956521739,biological/diffusive,0.06,0.037356521739130434,0.55,23.652300222306245
0.6292307692307693,biological/diffusive,0.06,0.03775384615384615,0.55,23.615650991715984
0.6358528428093645,biological/diffusive,0.06,0.03815117056856187,0.55,23.579030177130015
0.6424749163879598,biological/diffusive,0.06,0.03854849498327759,0.55,23.54243777854834
0.6490969899665552,biological/diffusive,0.06,0.03894581939799331,0.55,23.505873795970963
0.6557190635451505,biological/diffusive,0.06,0.03934314381270903,0.55,23.46933822939789
0.6623411371237459,biological/diffusive,0.06,0.039740468227424754,0.55,23.4328310788291
