speed,resource_budget,epsilon_min
3.5,220,0.010678600019927022
3.5652173913043477,220,0.011797251176617552
3.6304347826086953,220,0.012986521749894595
3.6956521739130435,220,0.014247303613589593
3.760869565217391,220,0.01558033926606459
3.8260869565217392,220,0.016986226318149673
3.891304347826087,220,0.018465422478725478
3.9565217391304346,220,0.02001825093843065
4.021739130434783,220,0.02164490606157894
4.086956521739131,220,0.02334545930568229
4.1521739130434785,220,0.02511986529687858
4.217391304347826,220,0.026967967997972634
4.282608695652174,220,0.028889506913667713
4.3478260869565215,220,0.030884123284860152
4.413043478260869,220,0.03295136623058242
4.478260869565217,220,0.03509069880231267
4.543478260869565,220,0.03730150392093555
4.608695652173913,220,0.03958309017166053
4.673913043478261,220,0.04193469743670883
4.739130434782608,220,0.04435550234959574
4.804347826086956,220,0.04684462355839935
4.869565217391305,220,0.04940112678854665
4.934782608695652,220,0.05202402969840465
5.0,220,0.054712306523364056
5.065217391304348,220,0.057464892506182856
5.130434782608695,220,0.060280688113145804
5.195652173913043,220,0.06315856303712239
5.260869565217392,220,0.06609735998989673
5.326086956521739,220,0.06909589828722511
5.391304347826087,220,0.07215297723097328
5.456521739130435,220,0.07526737929341372
5.521739130434782,220,0.07843787310935142
5.58695652173913,220,0.08166321628220163
5.6521739130434785,220,0.08494215801049106
5.717391304347826,220,0.08827344154150155
5.782608695652174,220,0.09165580645894304
5.8478260869565215,220,0.09508799081163255
5.913043478260869,220,0.09856873309019096
5.978260869565217,220,0.10209677405874626
6.043478260869565,220,0.10567085844856763
6.108695652173913,220,0.1092897365204533
6.173913043478261,220,0.11295216550256343
6.239130434782608,220,0.11665691091022991
6.304347826086956,220,0.12040274775410195
6.369565217391304,220,0.1241884616427909
6.434782608695652,220,0.1280128497859748
6.5,220,0.13187472190371094
6.565217391304348,220,0.13577290104748677
6.630434782608695,220,0.13970622433831473
6.695652173913043,220,0.14367354362695794
6.760869565217391,220,0.14767372608114798
6.826086956521739,220,0.15170565470443467
6.891304347826087,220,0.15576822879109328
6.956521739130435,220,0.15986036432129688
7.021739130434782,220,0.1639809943005543
7.08695652173913,220,0.16812906904721123
7.1521739130434785,220,0.17230355643161363
7.217391304347826,220,0.17650344207033952
7.282608695652174,220,0.18072772947872698
7.3478260869565215,220,0.18497544018473816
7.413043478260869,220,0.18924561380703975
7.478260869565217,220,0.19353730810000747
7.543478260869565,220,0.19784959896820986
7.608695652173913,220,0.20218158045277698
7.673913043478261,220,0.20653236469191336
7.739130434782608,220,0.21090108185768183
7.804347826086956,220,0.2152868800710531
7.869565217391304,220,0.2196889252970927
7.934782608695652,220,0.2241064012220402
8.0,220,0.22853850911392581
8.065217391304348,220,0.23298446766825992
8.130434782608695,220,0.23744351284023754
8.195652173913043,220,0.24191489766479934
8.26086956521739,220,0.24639789206580703
8.326086956521738,220,0.2508917826555018
8.391304347826086,220,0.2553958725253385
8.456521739130434,220,0.2599094810292135
8.521739130434783,220,0.26443194356002947
8.58695652173913,220,0.26896261132047883
8.652173913043478,220,0.27350085108886246
8.717391304347826,220,0.2780460449807011
8.782608695652174,220,0.2825975902068418
8.847826086956522,220,0.28715489882871115
8.91304347826087,220,0.2917173975113169
8.978260869565217,220,0.29628452727455246
9.043478260869565,220,0.30085574324331954
