sample,min_mu,min_Sigma,max_Xhat,physical_ok
540,1.2542658558136133,1.0,0.9999950700569014,True
541,1.3447462007278579,1.0,0.9999977338253611,True
542,1.1488872849815208,1.0,0.9999996588646971,True
543,1.3773153792065722,1.0,0.9999993704064031,True
544,1.266129838885754,1.0,0.9999999855661438,True
545,1.2061368051789443,1.0,0.9999913977717273,True
546,1.1681526469509669,1.0,0.9999988596416838,True
547,1.2303622837941557,1.0,0.9999999786165229,True
548,1.0481317338066822,1.0,0.9999995077532587,True
549,1.0914460229648426,1.0,0.9999998866523879,True
550,1.0446794261682022,1.0,0.9999976096991485,True
551,1.2505483299171927,1.0,0.9999975138939,True
552,1.33286735748485,1.0,0.9999997991982755,True
553,1.0263672743203889,1.0,0.9999980802985509,True
554,1.3654908178031353,1.0,0.9999997732643144,True
555,1.3154595527449087,1.0,0.9999984176767072,True
556,1.2056186962553959,1.0,0.999992138448177,True
557,1.198143693134215,1.0,0.9999967432158993,True
558,1.234065979297743,1.0,0.9999966852272054,True
559,1.2449010069122823,1.0,0.9999986260980614,True
560,1.3047506194833316,1.0,0.9999994836961126,True
561,1.1575627847802326,1.0,0.9999976599340581,True
562,1.1301270993910504,1.0,0.9999995730327966,True
563,1.268813877881272,1.0,0.999999146812468,True
564,1.2641689707745023,1.0,0.9999999899658696,True
565,1.0676176812219864,1.0,0.9999983887645373,True
566,1.194009520235355,1.0,0.9999997899342568,True
567,1.307788598416052,1.0,0.9999999695618719,True
568,1.2816325940431972,1.0,0.9999974534479393,True
569,1.2237554976537832,1.0,0.9999962958134284,True
570,0.940052423101517,1.0,0.999998989493141,True
571,1.0533038734082136,1.0,0.9999961750931937,True
572,1.1745109722411966,1.0,0.9999937940445282,True
573,1.2614865359799314,1.0,0.9999969348855137,True
574,1.2436901349637108,1.0,0.9999984938226196,True
575,1.112822450401687,1.0,0.9999997468577726,True
576,1.2850876400816444,1.0,0.9999999576942616,True
577,1.2623747503425908,1.0,0.999997190532353,True
578,1.07556553213678,1.0,0.9999899941187078,True
579,1.303042199667976,1.0,0.9999945256421243,True
580,1.3168680966512438,1.0,0.9999977920847146,True
581,1.196982828547781,1.0,0.9999999381867019,True
582,1.0683629774192671,1.0,0.999999777336692,True
583,1.2790479890158357,1.0,0.9999999992150725,True
584,1.2696820948762932,1.0,0.9999954252413699,True
585,1.1348276121602134,1.0,0.9999999956519553,True
586,1.1162681668624823,1.0,0.9999951913086754,True
587,1.2901566283378676,1.0,0.9999976987191476,True
588,1.2542658558136133,1.0,0.9999950700569014,True
589,1.3447462007278579,1.0,0.9999977338253611,True
590,1.1488872849815208,1.0,0.9999996588646971,True
591,1.3642523556186026,1.0,0.999993504036792,True
592,1.266129838885754,1.0,0.9999999855661438,True
593,1.2061368051789443,1.0,0.9999913977717273,True
594,1.1681526469509669,1.0,0.9999988596416838,True
595,1.2303622837941557,1.0,0.9999999786165229,True
596,1.0481317338066822,1.0,0.9999995077532587,True
597,1.0914460229648426,1.0,0.9999998866523879,True
598,1.0446794261682022,1.0,0.9999976096991485,True
599,1.2505483299171927,1.0,0.9999975138939,True
600,1.33286735748485,1.0,0.9999997991982755,True
601,1.0263672743203889,1.0,0.9999980802985509,True
602,1.3242465422014593,1.0,0.9999983797875522,True
603,1.3208363714159372,1.0,0.9999916099667971,True
604,1.2056186962553959,1.0,0.999992138448177,True
605,1.198143693134215,1.0,0.9999967432158993,True
606,1.2436767964456583,1.0,0.9999977229207824,True
607,1.2449010069122823,1.0,0.9999986260980614,True
608,1.377208059860707,1.0,0.9999930711677031,True
609,1.162464449982585,1.0,0.9999980069229168,True
610,1.1228023074815388,1.0,0.9999906878933009,True
611,1.268813877881272,1.0,0.999999146812468,True
612,1.2645399667297221,1.0,0.9999899103020278,True
613,1.0676176812219864,1.0,0.9999983887645373,True
614,1.194009520235355,1.0,0.9999997899342568,True
615,1.3096072328443644,1.0,0.9999999972714599,True
616,1.2816325940431972,1.0,0.9999974534479393,True
617,1.2182430688238088,1.0,0.9999993778056375,True
618,0.940052423101517,1.0,0.999998989493141,True
619,1.0533038734082136,1.0,0.9999961750931937,True
620,1.1745109722411966,1.0,0.9999937940445282,True
621,1.2614865359799314,1.0,0.9999969348855137,True
622,1.2471862591588658,1.0,0.9999987027443079,True
623,1.0823115838122355,1.0,0.9999914939810473,True
624,1.2221225468978576,1.0,0.9999994258860921,True
625,1.2623747503425908,1.0,0.999997190532353,True
626,1.07556553213678,1.0,0.9999899941187078,True
627,1.4311342818658377,1.0,0.9999934387618468,True
628,1.3025066332774635,1.0,0.9999955176756076,True
629,1.2694488907756687,1.0,0.999999996899355,True
630,1.0683629774192671,1.0,0.999999777336692,True
631,1.2756227566089815,1.0,0.999992976816732,True
632,1.2696820948762932,1.0,0.9999954252413699,True
633,1.1348276121602134,1.0,0.9999999956519553,True
634,1.089427515545687,1.0,0.99999900450739,True
635,1.3439379615477325,1.0,0.9999988901597867,True
636,1.2534090527796404,1.0,0.9999999012213723,True
637,1.3447462007278579,1.0,0.9999977338253611,True
638,1.1488872849815208,1.0,0.9999996588646971,True
639,1.3642523556186026,1.0,0.999993504036792,True
640,1.2658484720024843,1.0,0.9999920829112423,True
641,1.2061368051789443,1.0,0.9999913977717273,True
642,1.185657300652425,1.0,0.9999993792763374,True
643,1.234093069138637,1.0,0.9999972731729185,True
644,1.0481317338066822,1.0,0.9999995077532587,True
645,1.0914460229648426,1.0,0.9999998866523879,True
646,1.0485919777175494,1.0,0.9999934453845378,True
647,1.2110247206648488,1.0,0.9999963679239032,True
648,1.3330042643720839,1.0,0.9999997654557483,True
649,1.0263672743203889,1.0,0.9999980802985509,True
650,1.319717899078678,1.0,0.9999999847747598,True
651,1.3208363714159372,1.0,0.9999916099667971,True
652,1.2191416763554186,1.0,0.9999997357756679,True
653,1.1850675841513336,1.0,0.9999967383777991,True
654,1.240450593407439,1.0,0.9999974215857033,True
655,1.1946122334223208,1.0,0.9999997696922107,True
656,1.377208059860707,1.0,0.9999930711677031,True
657,1.0698707411393416,1.0,0.999996139471393,True
658,1.1228023074815388,1.0,0.9999906878933009,True
659,1.2675326601042247,1.0,0.9999943177994125,True
660,1.2645399667297221,1.0,0.9999899103020278,True
661,1.0676176812219864,1.0,0.9999983887645373,True
662,1.194009520235355,1.0,0.9999997899342568,True
663,1.3096072328443644,1.0,0.9999999972714599,True
664,1.2671232026492572,1.0,0.9999965099541471,True
665,1.1934262457846967,1.0,0.9999937974293988,True
666,0.903800965436926,1.0,0.9999975941422441,True
667,1.0527344979986277,1.0,0.999991869328616,True
668,1.1745109722411966,1.0,0.9999937940445282,True
669,1.2614865359799314,1.0,0.9999969348855137,True
670,1.2471862591588658,1.0,0.9999987027443079,True
671,1.0734464844994482,1.0,0.9999996309327296,True
672,1.2221225468978576,1.0,0.9999994258860921,True
673,1.2047735651701537,1.0,0.9999995565793552,True
674,1.143436163819492,1.0,0.9999975417022063,True
675,1.2733782481676292,1.0,0.999991380050916,True
676,1.3025066332774635,1.0,0.9999955176756076,True
677,1.2694488907756687,1.0,0.999999996899355,True
678,1.1456625443316508,1.0,0.9999935978926237,True
679,1.259717026400966,1.0,0.9999995729782236,True
680,1.2696820948762932,1.0,0.9999954252413699,True
681,1.0476177234377442,1.0,0.9999977755255061,True
682,1.1332008780706022,1.0,0.99999440320424,True
683,1.3598555547898095,1.0,0.9999970898057946,True
684,1.2534090527796404,1.0,0.9999999012213723,True
685,1.3447462007278579,1.0,0.9999977338253611,True
686,1.1599375931576843,1.0,0.9999945263591286,True
687,1.2381085655742943,1.0,0.9999999816107787,True
688,1.2658484720024843,1.0,0.9999920829112423,True
689,1.2061368051789443,1.0,0.9999913977717273,True
690,1.2132256746665058,1.0,0.999994790456258,True
691,1.234093069138637,1.0,0.9999972731729185,True
692,1.0481317338066822,1.0,0.9999995077532587,True
693,1.0914460229648426,1.0,0.9999998866523879,True
694,1.156469479623884,1.0,0.9999999311303679,True
695,1.2192570475115374,1.0,0.9999911087022286,True
696,1.335667809707465,1.0,0.999993340379092,True
697,1.0539622514229272,1.0,0.9999974474583841,True
698,1.3253862669474046,1.0,0.9999997541531874,True
699,1.3208363714159372,1.0,0.9999916099667971,True
700,1.2169237593115168,1.0,0.9999960176879008,True
701,1.1850675841513336,1.0,0.9999967383777991,True
702,1.240450593407439,1.0,0.9999974215857033,True
703,1.1946122334223208,1.0,0.9999997696922107,True
704,1.377208059860707,1.0,0.9999930711677031,True
705,1.0700840649077004,1.0,0.9999983262345336,True
706,1.1659127483208256,1.0,0.9999903847402115,True
707,1.287718184455001,1.0,0.9999994405274648,True
708,1.2645399667297221,1.0,0.9999899103020278,True
709,1.0026163070303662,1.0,0.9999993025367744,True
710,1.2257945709899842,1.0,0.999996838250006,True
711,1.3120647821029197,1.0,0.9999975831638737,True
712,1.2671232026492572,1.0,0.9999965099541471,True
713,1.1934262457846967,1.0,0.9999937974293988,True
714,0.903800965436926,1.0,0.9999975941422441,True
715,1.0527344979986277,1.0,0.999991869328616,True
716,1.1745109722411966,1.0,0.9999937940445282,True
717,1.2827742466677385,1.0,0.9999942273002405,True
718,1.2471862591588658,1.0,0.9999987027443079,True
719,1.0734464844994482,1.0,0.9999996309327296,True
720,1.1714871444143171,1.0,0.9999961662900143,True
721,1.2047735651701537,1.0,0.9999995565793552,True
722,1.143436163819492,1.0,0.9999975417022063,True
723,1.2744950148110894,1.0,0.9999917564185588,True
724,1.3025066332774635,1.0,0.9999955176756076,True
725,1.2694488907756687,1.0,0.999999996899355,True
726,1.1456625443316508,1.0,0.9999935978926237,True
727,1.259717026400966,1.0,0.9999995729782236,True
728,1.2696820948762932,1.0,0.9999954252413699,True
729,1.075733097773934,1.0,0.9999988547746704,True
730,1.1332008780706022,1.0,0.99999440320424,True
731,1.3013032331695693,1.0,0.999996755402736,True
732,1.3761714823105513,1.0,0.9999939768480018,True
733,1.4638557962230143,1.0,0.9999998316422256,True
734,1.1599375931576843,1.0,0.9999945263591286,True
735,1.2568339699119906,1.0,0.9999938096165047,True
736,1.264379460628601,1.0,0.9999989881032186,True
737,1.2085999695878402,1.0,0.9999915505800907,True
738,1.2132256746665058,1.0,0.999994790456258,True
739,1.2488285667133976,1.0,0.999995920995775,True
740,1.0127178508706638,1.0,0.9999918832659164,True
741,1.0914460229648426,1.0,0.9999998866523879,True
742,1.0683983725604875,1.0,0.9999964192400592,True
743,1.2192570475115374,1.0,0.9999911087022286,True
744,1.3314979950180161,1.0,0.9999945545035578,True
745,1.0970587239573542,1.0,0.9999991957185251,True
746,1.3197885297493739,1.0,0.9999963407895092,True
747,1.3208363714159372,1.0,0.9999916099667971,True
748,1.2422387915608344,1.0,0.9999975773214508,True
749,1.1754955836444043,1.0,0.9999935901365102,True
750,1.234844335422016,1.0,0.9999897893154464,True
751,1.1946122334223208,1.0,0.9999997696922107,True
752,1.377208059860707,1.0,0.9999930711677031,True
753,1.0700840649077004,1.0,0.9999983262345336,True
754,1.1659127483208256,1.0,0.9999903847402115,True
755,1.287718184455001,1.0,0.9999994405274648,True
756,1.2645399667297221,1.0,0.9999899103020278,True
757,0.984715941246193,1.0,0.9999977838867282,True
758,1.2257945709899842,1.0,0.999996838250006,True
759,1.3120647821029197,1.0,0.9999975831638737,True
760,1.2646208624128819,1.0,0.9999992713033801,True
761,1.196955717789496,1.0,0.9999910566017582,True
762,1.0811679213039636,1.0,0.9999998674623458,True
763,1.0681379734982803,1.0,0.9999915148314169,True
764,1.1986679271824414,1.0,0.9999995896533717,True
765,1.1738226457528351,1.0,0.9999998633021252,True
766,1.2583425860492834,1.0,0.9999984093918253,True
767,1.0781879974127975,1.0,0.9999984448324281,True
768,1.1343637792908616,1.0,0.9999994575679392,True
769,1.2338015245446634,1.0,0.9999914466220777,True
770,1.143436163819492,1.0,0.9999975417022063,True
771,1.2744950148110894,1.0,0.9999917564185588,True
772,1.3025066332774635,1.0,0.9999955176756076,True
773,1.2591688070911078,1.0,0.9999980348339252,True
774,1.1456625443316508,1.0,0.9999935978926237,True
775,1.2633751250877072,1.0,0.9999912221619948,True
776,1.2687373828982322,1.0,0.9999921756585453,True
777,1.075733097773934,1.0,0.9999988547746704,True
778,1.06848140525397,1.0,0.9999994294609496,True
779,1.3040455839910219,1.0,0.999995847614549,True
780,1.3761714823105513,1.0,0.9999939768480018,True
781,1.4638557962230143,1.0,0.9999998316422256,True
782,1.1549758519280284,1.0,0.9999937260711608,True
783,1.262122127290592,1.0,0.9999967168863348,True
784,1.264379460628601,1.0,0.9999989881032186,True
785,1.1829729526910098,1.0,0.9999992827787011,True
786,1.2132256746665058,1.0,0.999994790456258,True
787,1.2488285667133976,1.0,0.999995920995775,True
788,1.026821694412261,1.0,0.9999997153650735,True
789,1.0914460229648426,1.0,0.9999998866523879,True
790,1.0589999737702243,1.0,0.999999942369141,True
791,1.349359393657707,1.0,0.9999984211057527,True
792,1.3314979950180161,1.0,0.9999945545035578,True
793,1.0594612694006216,1.0,0.9999943591804337,True
794,1.3197885297493739,1.0,0.9999963407895092,True
795,1.3208363714159372,1.0,0.9999916099667971,True
796,1.2422387915608344,1.0,0.9999975773214508,True
797,1.2168642882395553,1.0,0.9999993929629878,True
798,1.234844335422016,1.0,0.9999897893154464,True
799,1.1946122334223208,1.0,0.9999997696922107,True
800,1.3199859378536196,1.0,0.9999985963381548,True
801,1.0700840649077004,1.0,0.9999983262345336,True
802,1.1723073615625397,1.0,0.9999953213365294,True
803,1.2986211022313991,1.0,0.9999979963429898,True
804,1.288134908285302,1.0,0.999999792135597,True
805,1.065781419105896,1.0,0.999998079392413,True
806,1.2257945709899842,1.0,0.999996838250006,True
807,1.3120647821029197,1.0,0.9999975831638737,True
808,1.2646208624128819,1.0,0.9999992713033801,True
809,1.196955717789496,1.0,0.9999910566017582,True
810,1.07873804258105,1.0,0.9999967052748634,True
811,1.0902034920585866,1.0,0.9999953079984576,True
812,1.1986679271824414,1.0,0.9999995896533717,True
813,1.165414362407743,1.0,0.9999986773368889,True
814,1.2595688516964956,1.0,0.999998836394218,True
815,1.0781879974127975,1.0,0.9999984448324281,True
816,1.1343637792908616,1.0,0.9999994575679392,True
817,1.229972908801347,1.0,0.9999991305463624,True
818,1.090393666336407,1.0,0.9999996164100697,True
819,1.2085017536045664,1.0,0.9999934309121179,True
820,1.3054687297177348,1.0,0.9999949016744741,True
821,1.2591688070911078,1.0,0.9999980348339252,True
822,1.1456625443316508,1.0,0.9999935978926237,True
823,1.2534374751952477,1.0,0.9999996676201282,True
824,1.2687373828982322,1.0,0.9999921756585453,True
825,1.075733097773934,1.0,0.9999988547746704,True
826,1.1334377267673368,1.0,0.9999991435420688,True
827,1.300402869190933,1.0,0.9999985445965672,True
828,1.297287871363194,1.0,0.999996103374744,True
829,1.3855710616280352,1.0,0.9999993201759017,True
830,1.1549758519280284,1.0,0.9999937260711608,True
831,1.286920366455748,1.0,0.9999967863453676,True
832,1.2475811554400738,1.0,0.9999980294529524,True
833,1.191835401354693,1.0,0.9999998283635861,True
834,1.2132256746665058,1.0,0.999994790456258,True
835,1.2633292055674243,1.0,0.9999985970481974,True
836,1.026821694412261,1.0,0.9999997153650735,True
837,1.0968207877234508,1.0,0.9999971621458201,True
838,1.0589999737702243,1.0,0.999999942369141,True
839,1.349359393657707,1.0,0.9999984211057527,True
840,1.3314979950180161,1.0,0.9999945545035578,True
841,1.075017407764148,1.0,0.9999905130852109,True
842,1.317496519191489,1.0,0.9999975541565774,True
843,1.2333975634046084,1.0,0.9999934237727024,True
844,1.2422387915608344,1.0,0.9999975773214508,True
845,1.2267264511882698,1.0,0.9999998980663614,True
846,1.2882504130201846,1.0,0.9999901258122428,True
847,1.1886316090298572,1.0,0.9999958406161993,True
848,1.3199859378536196,1.0,0.9999985963381548,True
849,1.1649234541572786,1.0,0.9999944220447456,True
850,1.1790051172484217,1.0,0.9999933947783688,True
851,1.2986211022313991,1.0,0.9999979963429898,True
852,1.3098932134266357,1.0,0.9999996408286048,True
853,1.065781419105896,1.0,0.999998079392413,True
854,1.2257945709899842,1.0,0.999996838250006,True
855,1.347204218636229,1.0,0.9999953512139628,True
856,1.2646208624128819,1.0,0.9999992713033801,True
857,1.1748572903986008,1.0,0.9999999917242226,True
858,1.07873804258105,1.0,0.9999967052748634,True
859,1.076898416216019,1.0,0.9999992785257587,True
860,1.1986679271824414,1.0,0.9999995896533717,True
861,1.1480127735961578,1.0,0.9999959623483343,True
862,1.2595688516964956,1.0,0.999998836394218,True
863,1.1712570514055625,1.0,0.9999917515900809,True
864,1.1814810007972367,1.0,0.9999955361190767,True
865,1.307220481785682,1.0,0.99999875199692,True
866,1.090393666336407,1.0,0.9999996164100697,True
867,1.2085017536045664,1.0,0.9999934309121179,True
868,1.3054687297177348,1.0,0.9999949016744741,True
869,1.2237555079313212,1.0,0.9999982314006166,True
870,1.1456625443316508,1.0,0.9999935978926237,True
871,1.2534374751952477,1.0,0.9999996676201282,True
872,1.2687373828982322,1.0,0.9999921756585453,True
873,1.0875928880581753,1.0,0.9999930262456512,True
874,1.1071928359160577,1.0,0.9999999472601006,True
875,1.300402869190933,1.0,0.9999985445965672,True
876,1.297287871363194,1.0,0.999996103374744,True
877,1.3855710616280352,1.0,0.9999993201759017,True
878,1.1549758519280284,1.0,0.9999937260711608,True
879,1.286920366455748,1.0,0.9999967863453676,True
880,1.2187380885672905,1.0,0.9999945977136352,True
881,1.1964064275898845,1.0,0.9999998645810599,True
882,1.2321524253353922,1.0,0.9999999346654331,True
883,1.2665345265853154,1.0,0.9999947405318496,True
884,1.026821694412261,1.0,0.9999997153650735,True
885,1.0996635448206362,1.0,0.999995584960168,True
886,1.0740833784466224,1.0,0.9999980229031038,True
887,1.349359393657707,1.0,0.9999984211057527,True
888,1.2661335926861312,1.0,0.9999989597679502,True
889,1.1155632498759025,1.0,0.9999985242105228,True
890,1.317496519191489,1.0,0.9999975541565774,True
891,1.2333975634046084,1.0,0.9999934237727024,True
