availability_coordinate,promotion_strength_eta,mismatch_over_H,epsilon_over_H
0.7615230460921844,0.9591723933818576,0.04082760661814244,0.1
0.7635270541082164,0.9595145904278003,0.040485409572199704,0.1
0.7655310621242485,0.959853919345338,0.040146080654661964,0.1
0.7675350701402806,0.9601904041737214,0.03980959582627863,0.1
0.7695390781563125,0.9605240687507155,0.0394759312492845,0.1
0.7715430861723446,0.9608549367142895,0.039145063285710546,0.1
0.7735470941883766,0.9611830315042903,0.0388169684957097,0.1
0.7755511022044087,0.9615083763641034,0.038491623635896643,0.1
0.7775551102204408,0.9618309943422998,0.038169005657700206,0.1
0.7795591182364728,0.9621509082942686,0.037849091705731364,0.1
0.7815631262525049,0.9624681408838361,0.03753185911616386,0.1
0.783567134268537,0.9627827145848717,0.037217285415128254,0.1
0.785571142284569,0.9630946516828794,0.036905348317120557,0.1
0.7875751503006011,0.9634039742765775,0.036596025723422465,0.1
0.7895791583166332,0.9637107042794633,0.03628929572053674,0.1
0.7915831663326652,0.9640148634213659,0.035985136578634114,0.1
0.7935871743486973,0.9643164732499857,0.035683526750014294,0.1
0.7955911823647294,0.9646155551324208,0.03538444486757919,0.1
0.7975951903807614,0.9649121302566808,0.03508786974331923,0.1
0.7995991983967935,0.9652062196331874,0.03479378036681258,0.1
0.8016032064128256,0.9654978440962637,0.03450215590373629,0.1
0.8036072144288576,0.9657870243056093,0.034212975694390746,0.1
0.8056112224448897,0.9660737807477645,0.03392621925223549,0.1
0.8076152304609218,0.9663581337375615,0.03364186626243848,0.1
0.8096192384769538,0.9666401034195632,0.03335989658043681,0.1
0.8116232464929859,0.9669197097694908,0.03308029023050918,0.1
0.813627254509018,0.967196972595639,0.03280302740436103,0.1
0.81563126252505,0.9674719115402786,0.03252808845972144,0.1
0.8176352705410821,0.9677445460810488,0.03225545391895124,0.1
0.8196392785571142,0.9680148955323364,0.03198510446766356,0.1
0.8216432865731462,0.9682829790466452,0.031717020953354824,0.1
0.8236472945891783,0.9685488156159512,0.031451184384048814,0.1
0.8256513026052104,0.9688124240730495,0.03118757592695054,0.1
0.8276553106212424,0.9690738230928876,0.030926176907112413,0.1
0.8296593186372745,0.9693330311938889,0.030666968806111083,0.1
0.8316633266533066,0.9695900667392644,0.0304099332607356,0.1
0.8336673346693386,0.9698449479383136,0.03015505206168645,0.1
0.8356713426853707,0.9700976928477145,0.02990230715228548,0.1
0.8376753507014028,0.9703483193728031,0.02965168062719692,0.1
0.8396793587174348,0.9705968452688412,0.029403154731158843,0.1
0.8416833667334669,0.9708432881422749,0.02915671185772506,0.1
0.843687374749499,0.971087665451982,0.028912334548018004,0.1
0.845691382765531,0.9713299945105079,0.028670005489492056,0.1
0.8476953907815631,0.9715702924852931,0.02842970751470686,0.1
0.8496993987975952,0.9718085763998889,0.028191423600111065,0.1
0.8517034068136272,0.9720448631351636,0.027955136864836416,0.1
0.8537074148296593,0.9722791694304982,0.02772083056950181,0.1
0.8557114228456913,0.9725115118849723,0.027488488115027687,0.1
0.8577154308617234,0.9727419069585403,0.027258093041459652,0.1
0.8597194388777555,0.9729703709731974,0.027029629026802615,0.1
0.8617234468937875,0.9731969201141356,0.02680307988586439,0.1
0.8637274549098196,0.9734215704308905,0.026578429569109496,0.1
0.8657314629258517,0.9736443378384785,0.02635566216152152,0.1
0.8677354709418837,0.9738652381185241,0.0261347618814759,0.1
0.8697394789579158,0.9740842869203779,0.02591571307962215,0.1
0.8717434869739479,0.974301499762225,0.02569850023777498,0.1
0.8737474949899798,0.9745168920321853,0.025483107967814722,0.1
0.8757515030060119,0.9747304789894025,0.02526952101059754,0.1
0.877755511022044,0.9749422757651256,0.0250577242348744,0.1
0.879759519038076,0.9751522973637812,0.024847702636218827,0.1
0.8817635270541081,0.9753605586640357,0.024639441335964296,0.1
0.8837675350701402,0.9755670744198504,0.024432925580149645,0.1
0.8857715430861722,0.9757718592615254,0.02422814073847457,0.1
0.8877755511022043,0.9759749276967372,0.024025072303262784,0.1
0.8897795591182364,0.9761762941115661,0.023823705888433855,0.1
0.8917835671342684,0.976375972771515,0.023624027228485,0.1
